ensembl_gene_id	external_gene_name	mouse_PC1
ENSMUSG00000024787	Snx15	2.92325209193447
ENSMUSG00000024789	Jak2	-1.22583660262963
ENSMUSG00000024790	Sac3d1	-3.28143631767826
ENSMUSG00000024791	Cdca5	-5.86669457392633
ENSMUSG00000024792	Zfpl1	-0.30831893425227
ENSMUSG00000024793	Tnfrsf25	3.05438922841336
ENSMUSG00000024795	Kif20b	-4.60195426220624
ENSMUSG00000024797	Vps51	3.11573066791098
ENSMUSG00000024798	Htr7	5.86672764178726
ENSMUSG00000024799	Tm7sf2	6.31635039538831
ENSMUSG00000024800	Rpp30	-1.01433884156191
ENSMUSG00000024803	Ankrd1	-6.35077131460057
ENSMUSG00000024805	Pcgf5	-1.2959123032375
ENSMUSG00000024806	Mlana	-5.79653505879851
ENSMUSG00000024807	Syvn1	-3.28456020115906
ENSMUSG00000024810	Il33	3.87741332877461
ENSMUSG00000024811	Tnks2	-1.41381695515179
ENSMUSG00000024812	Tjp2	-1.65919316336089
ENSMUSG00000024816	Frmd8	-0.689316290893341
ENSMUSG00000024817	Uhrf2	-4.51134514069034
ENSMUSG00000024818	Slc25a45	-1.39001944376423
ENSMUSG00000024824	Rad9a	-2.87733608950104
ENSMUSG00000024826	Dpf2	-1.97740055496297
ENSMUSG00000024827	Gldc	6.71615411298738
ENSMUSG00000024829	Mrpl21	3.71559641571401
ENSMUSG00000024830	Rps6kb2	1.33364564790605
ENSMUSG00000024831	Ighmbp2	-3.46662614466355
ENSMUSG00000024833	Pola2	-0.658112089125609
ENSMUSG00000024835	Coro1b	3.84851408421092
ENSMUSG00000024837	Dmrt1	1.10413698813028
ENSMUSG00000024841	Eif1ad	-2.21197247967085
ENSMUSG00000024842	Cabp4	1.89520211647718
ENSMUSG00000024843	Chka	-4.75741345963653
ENSMUSG00000024844	Banf1	5.49974389126349
ENSMUSG00000024845	Tmem134	4.7035958820314
ENSMUSG00000024846	Cst6	5.96318715917761
ENSMUSG00000024847	Aip	3.3938666200009
ENSMUSG00000024851	Pitpnm1	-0.149909793990207
ENSMUSG00000024853	Sf3b2	3.85096049861287
ENSMUSG00000024854	Pold4	4.31854517798145
ENSMUSG00000024855	Pacs1	1.36111678149478
ENSMUSG00000024856	Cdk2ap2	3.04218121575691
ENSMUSG00000024857	Cabp2	1.59813739279652
ENSMUSG00000024858	Grk2	4.36210439492441
ENSMUSG00000024862	Klc2	0.926050430252615
ENSMUSG00000024863	Mbl2	1.28470917492699
ENSMUSG00000024866	Acy3	4.56517870445721
ENSMUSG00000024867	Pip5k1b	-4.3332550893639
ENSMUSG00000024868	Dkk1	2.40359824578896
ENSMUSG00000024870	Rab1b	5.80721886604997
ENSMUSG00000024871	Doc2g	2.07597970642282
ENSMUSG00000024873	Cnih2	5.9330042387393
ENSMUSG00000024875	Yif1a	6.14840423296421
ENSMUSG00000024878	Cbwd1	-3.39282177143375
ENSMUSG00000024883	Rin1	-0.941574183316393
ENSMUSG00000024885	Aldh3b1	3.82783443369204
ENSMUSG00000024887	Asah2	7.79110377573056
ENSMUSG00000024889	Rce1	-0.182416720241369
ENSMUSG00000024891	Slc29a2	-3.59022371828518
ENSMUSG00000024892	Pcx	7.8154943565348
ENSMUSG00000024896	Minpp1	0.725048945408426
ENSMUSG00000024897	Apba1	-1.32061206006398
ENSMUSG00000024899	Papss2	4.61552011616221
ENSMUSG00000024900	Cpt1a	1.76303686464377
ENSMUSG00000024901	Peli3	-1.1167182072327
ENSMUSG00000024902	Mrpl11	2.77346310779254
ENSMUSG00000024906	Mus81	-1.50072205668928
ENSMUSG00000024907	Gal	3.12507058079955
ENSMUSG00000024908	Ppp6r3	-1.14535989847044
ENSMUSG00000024909	Efemp2	7.84213858571203
ENSMUSG00000024910	Ctsw	4.03504776349193
ENSMUSG00000024911	Fibp	3.55741336436214
ENSMUSG00000024912	Fosl1	-8.50509254023846
ENSMUSG00000024913	Lrp5	2.1477864599462
ENSMUSG00000024914	Drap1	5.77320198672532
ENSMUSG00000024921	Smarca2	5.20473629501706
ENSMUSG00000024922	Ovol1	-3.24998248776066
ENSMUSG00000024924	Vldlr	0.805899374334502
ENSMUSG00000024925	Rnaseh2c	3.48484873756019
ENSMUSG00000024926	Kat5	-2.67857767032587
ENSMUSG00000024927	Rela	-3.22626978115337
ENSMUSG00000024935	Slc1a1	0.0293088064749467
ENSMUSG00000024936	Kcnk7	2.89192306146732
ENSMUSG00000024937	Ehbp1l1	-1.54775591001105
ENSMUSG00000024939	Fam89b	0.378456783463545
ENSMUSG00000024940	Ltbp3	2.05677810068142
ENSMUSG00000024941	Scyl1	-0.475136249397941
ENSMUSG00000024942	Capn1	6.25472340521246
ENSMUSG00000024943	Smc5	-1.23559835651758
ENSMUSG00000024944	Arl2	4.38656566370655
ENSMUSG00000024947	Men1	-0.253805848391504
ENSMUSG00000024948	Map4k2	3.38939400450496
ENSMUSG00000024949	Sf1	-0.845120283242345
ENSMUSG00000024953	Prdx5	2.83537374889541
ENSMUSG00000024955	Esrra	-1.7679167252431
ENSMUSG00000024957	Kcnk4	3.81961197070463
ENSMUSG00000024958	Gpr137	3.64697147633447
ENSMUSG00000024959	Bad	2.72456165737404
ENSMUSG00000024960	Plcb3	4.0311486276342
ENSMUSG00000024962	Vegfb	4.89916684465377
ENSMUSG00000024963	Dnajc4	4.32053156342311
ENSMUSG00000024965	Fermt3	-0.680825046786064
ENSMUSG00000024966	Stip1	4.75385874823046
ENSMUSG00000024968	Rcor2	-3.90197644936951
ENSMUSG00000024969	Mark2	-3.57276008527118
ENSMUSG00000024970	Spindoc	-4.5558633288136
ENSMUSG00000024974	Smc3	-0.518426269035256
ENSMUSG00000024975	Pdcd4	-0.128680810881993
ENSMUSG00000024976	Shoc2	-2.6827272222946
ENSMUSG00000024978	Gpam	-0.87719900747192
ENSMUSG00000024981	Acsl5	4.04652897900337
ENSMUSG00000024982	Zdhhc6	-0.732249501028653
ENSMUSG00000024983	Vti1a	-0.491728268878165
ENSMUSG00000024985	Tcf7l2	-5.4708245880342
ENSMUSG00000024986	Hhex	-3.85449707807064
ENSMUSG00000024987	Cyp26a1	-0.118462641778435
ENSMUSG00000024989	Cep55	-3.70030030889727
ENSMUSG00000024990	Rbp4	7.53294605376152
ENSMUSG00000024991	Eif3a	-1.36550711181824
ENSMUSG00000024992	Pde6c	-2.40806554076045
ENSMUSG00000024993	Dennd10	1.37117736461635
ENSMUSG00000024997	Prdx3	3.55197784662325
ENSMUSG00000024998	Plce1	-2.38457738027851
ENSMUSG00000024999	Noc3l	-0.627620392751707
ENSMUSG00000025001	Hells	-1.46102084071422
ENSMUSG00000025002	Cyp2c55	5.94596882493281
ENSMUSG00000025006	Sorbs1	-2.25586111851337
ENSMUSG00000025007	Aldh18a1	2.96384324868958
ENSMUSG00000025008	Tctn3	-2.66235039747651
ENSMUSG00000025010	Ccnj	-7.38308640399432
ENSMUSG00000025016	Tm9sf3	2.80022999590495
ENSMUSG00000025017	Pik3ap1	0.880417112678912
ENSMUSG00000025019	Lcor	-5.37267041861221
ENSMUSG00000025020	Slit1	1.81949392193253
ENSMUSG00000025024	Smndc1	-3.98899935068192
ENSMUSG00000025025	Mxi1	0.418428086588413
ENSMUSG00000025026	Add3	0.990254020258368
ENSMUSG00000025027	Xpnpep1	3.50356924872407
ENSMUSG00000025034	Trim8	-5.14841954303829
ENSMUSG00000025035	Arl3	6.39937422729029
ENSMUSG00000025036	Sfxn2	3.69996459981604
ENSMUSG00000025037	Maoa	5.96856251073581
ENSMUSG00000025038	Efhc2	-0.390508440867866
ENSMUSG00000025040	Fundc1	4.89897895582194
ENSMUSG00000025041	Nt5c2	1.57109093298638
ENSMUSG00000025044	Msr1	0.458268054736128
ENSMUSG00000025047	Pdcd11	-0.215038428123307
ENSMUSG00000025049	Taf5	-6.06316060692013
ENSMUSG00000025050	Pcgf6	-3.92512626780068
ENSMUSG00000025056	Nr0b1	-0.255578602655258
ENSMUSG00000025059	Gk	3.0919718446909
ENSMUSG00000025060	Slk	-0.625504117239397
ENSMUSG00000025064	Col17a1	2.051625551091
ENSMUSG00000025066	Sfr1	-0.352658665175169
ENSMUSG00000025068	Gsto1	3.31310900511733
ENSMUSG00000025069	Gsto2	1.52501545468652
ENSMUSG00000025075	Habp2	4.51788142309265
ENSMUSG00000025076	Casp7	0.842082875789425
ENSMUSG00000025077	Dclre1a	-2.88664958631268
ENSMUSG00000025078	Nhlrc2	-1.02269697289758
ENSMUSG00000025085	Ablim1	-0.920063956354802
ENSMUSG00000025086	Trub1	-0.480365651985084
ENSMUSG00000025089	Gfra1	-1.65332801396311
ENSMUSG00000025091	Pnliprp2	0.473888770157185
ENSMUSG00000025092	Hspa12a	0.338876884397636
ENSMUSG00000025094	Slc18a2	3.799457414304
ENSMUSG00000025102	3110040N11Rik	3.55278069380771
ENSMUSG00000025103	Btbd1	0.517928489131607
ENSMUSG00000025104	Hdgfl3	1.35565465608834
ENSMUSG00000025105	Bnc1	-5.76134949900852
ENSMUSG00000025127	Gcgr	-0.227366956933321
ENSMUSG00000025130	P4hb	5.40511018848608
ENSMUSG00000025132	Arhgdia	6.3497390384822
ENSMUSG00000025133	Ints4	2.51823754139977
ENSMUSG00000025134	Alyref	1.17469414420172
ENSMUSG00000025135	Anapc11	5.95290008454491
ENSMUSG00000025137	Pcyt2	1.27311799171623
ENSMUSG00000025138	Sirt7	-3.66355434621865
ENSMUSG00000025139	Tollip	-2.13149093557181
ENSMUSG00000025140	Pycr1	9.75150455911738
ENSMUSG00000025142	Aspscr1	2.87158210946379
ENSMUSG00000025144	Cenpx	5.50886839446861
ENSMUSG00000025145	Lrrc45	1.57821168678774
ENSMUSG00000025147	Mob2	-4.05280501635182
ENSMUSG00000025150	Cbr2	9.59327345844289
ENSMUSG00000025151	Maged1	4.97307781432646
ENSMUSG00000025153	Fasn	0.922209643028691
ENSMUSG00000025154	Arhgap19	-0.0305241906301438
ENSMUSG00000025155	Dus1l	-2.0326160564758
ENSMUSG00000025156	Gps1	1.6266140706781
ENSMUSG00000025157	Zdhhc16	0.668569684532719
ENSMUSG00000025158	Rfng	2.63010022109462
ENSMUSG00000025159	Mms19	1.46379982547114
ENSMUSG00000025161	Slc16a3	0.851471398977556
ENSMUSG00000025162	Csnk1d	-3.23878654736272
ENSMUSG00000025163	Cd7	0.476918810806475
ENSMUSG00000025169	Ogfod3	2.75431767488584
ENSMUSG00000025170	Rab40b	0.874220799901386
ENSMUSG00000025171	Ubtd1	-5.01621171263731
ENSMUSG00000025172	Ankrd2	3.7041465784015
ENSMUSG00000025173	Wdr45b	0.697342079151415
ENSMUSG00000025175	Fn3k	-4.2518505808928
ENSMUSG00000025178	Pi4k2a	-3.25178226369843
ENSMUSG00000025184	R3hcc1l	-7.21253557493985
ENSMUSG00000025185	Loxl4	1.93470300227575
ENSMUSG00000025188	Hps1	6.74501354764257
ENSMUSG00000025189	Cnnm1	0.18963671892431
ENSMUSG00000025190	Got1	1.28779369620366
ENSMUSG00000025192	Entpd7	-2.93239550365843
ENSMUSG00000025193	Cutc	0.662915179841189
ENSMUSG00000025195	Dnmbp	-7.14848113978093
ENSMUSG00000025196	Cpn1	7.45580790182673
ENSMUSG00000025198	Erlin1	0.846167808067178
ENSMUSG00000025199	Chuk	-1.11462042790436
ENSMUSG00000025200	Cwf19l1	-2.92168443189081
ENSMUSG00000025202	Scd3	0.511497350017915
ENSMUSG00000025203	Scd2	0.876618521924275
ENSMUSG00000025204	Ndufb8	5.7924311654253
ENSMUSG00000025207	Sema4g	3.98488013399811
ENSMUSG00000025208	Mrpl43	-2.08869324741332
ENSMUSG00000025209	Twnk	-4.49486649183718
ENSMUSG00000025212	Sfxn3	2.87304249902582
ENSMUSG00000025213	Kazald1	4.4680113830794
ENSMUSG00000025216	Lbx1	0.752618091183606
ENSMUSG00000025217	Btrc	-1.66640969366431
ENSMUSG00000025218	Poll	-0.68806891024369
ENSMUSG00000025219	Fgf8	-0.406986600052488
ENSMUSG00000025220	Oga	-0.24197636280269
ENSMUSG00000025221	Kcnip2	-1.81993345876731
ENSMUSG00000025223	Ldb1	-1.93589402633705
ENSMUSG00000025224	Gbf1	1.42539907056341
ENSMUSG00000025225	Nfkb2	0.483052402004755
ENSMUSG00000025226	Fbxl15	-2.9975486946209
ENSMUSG00000025227	Mfsd13a	2.26709095874994
ENSMUSG00000025228	Actr1a	2.4202951120553
ENSMUSG00000025229	Pitx3	2.48229433236125
ENSMUSG00000025231	Sufu	-4.09036440307138
ENSMUSG00000025232	Hexa	6.201318805272
ENSMUSG00000025234	Arih1	-1.93494388502103
ENSMUSG00000025235	Bbs4	1.33106544620474
ENSMUSG00000025236	Adpgk	-1.26479717381416
ENSMUSG00000025237	Parp6	2.18955415648273
ENSMUSG00000025239	Limd1	-3.68754148521429
ENSMUSG00000025240	Sacm1l	1.12572922499533
ENSMUSG00000025241	Fyco1	0.186985578660389
ENSMUSG00000025245	Lztfl1	0.377557179901306
ENSMUSG00000025246	Tbl1x	0.328091919852918
ENSMUSG00000025255	Zfhx4	-4.4827319740432
ENSMUSG00000025257	Ribc1	-3.837959488768
ENSMUSG00000025260	Hsd17b10	6.96807387402078
ENSMUSG00000025261	Huwe1	3.44665487848598
ENSMUSG00000025262	Fam120c	1.11818448895981
ENSMUSG00000025264	Tsr2	1.14384747577788
ENSMUSG00000025265	Fgd1	0.422755398470924
ENSMUSG00000025266	Gnl3l	2.25803199133202
ENSMUSG00000025268	Maged2	5.8703848041115
ENSMUSG00000025269	Apex2	-4.46417604269107
ENSMUSG00000025271	Pfkfb1	0.538892910850963
ENSMUSG00000025272	Tro	4.18169181858107
ENSMUSG00000025277	Abhd6	-0.853021177114018
ENSMUSG00000025278	Flnb	3.26412112376171
ENSMUSG00000025280	Polr3a	-3.73658436238008
ENSMUSG00000025283	Sat1	1.00338325851555
ENSMUSG00000025287	Acot9	2.41542997033507
ENSMUSG00000025289	Prdx4	6.37646008836251
ENSMUSG00000025290	Rps24	5.85140586262373
ENSMUSG00000025314	Ptprj	-2.22227735805665
ENSMUSG00000025316	Banp	-3.89777721619695
ENSMUSG00000025318	Jph3	-2.22750880917573
ENSMUSG00000025321	Itgb8	-4.9106436589665
ENSMUSG00000025323	Sp4	-3.17699760786729
ENSMUSG00000025324	Atp10a	-0.750105273326959
ENSMUSG00000025326	Ube3a	-3.45888391394654
ENSMUSG00000025328	Padi3	0.730293119693606
ENSMUSG00000025329	Padi1	0.634885468331196
ENSMUSG00000025330	Padi4	2.85340489186357
ENSMUSG00000025332	Kdm5c	1.40688928556796
ENSMUSG00000025337	Sbds	0.421897570652826
ENSMUSG00000025340	Rabgef1	-7.01826287728694
ENSMUSG00000025348	Itga7	0.697191231244276
ENSMUSG00000025350	Rdh5	4.74782707621103
ENSMUSG00000025351	Cd63	6.90133641888493
ENSMUSG00000025352	Gdf11	-0.683151927675975
ENSMUSG00000025353	Ormdl2	2.74867163816647
ENSMUSG00000025354	Dnajc14	-2.0270958174941
ENSMUSG00000025355	Mmp19	0.0962063786155086
ENSMUSG00000025357	Dgka	6.0108036109051
ENSMUSG00000025358	Cdk2	-0.981975205900139
ENSMUSG00000025362	Rps26	6.02923709106719
ENSMUSG00000025364	Pa2g4	3.47984533122911
ENSMUSG00000025366	Esyt1	6.90970256904939
ENSMUSG00000025369	Smarcc2	3.10853127264426
ENSMUSG00000025370	Cdh9	-1.20431350260576
ENSMUSG00000025371	Chmp6	1.07171423298201
ENSMUSG00000025372	Baiap2	-4.03384199517981
ENSMUSG00000025373	Rnf41	-2.90818301421346
ENSMUSG00000025374	Nabp2	3.75688576006562
ENSMUSG00000025375	Aatk	-1.36182374195462
ENSMUSG00000025377	Tepsin	-3.8872522151439
ENSMUSG00000025380	Fscn2	-2.08866729241808
ENSMUSG00000025381	Cnpy2	1.85067992174256
ENSMUSG00000025383	Il23a	-0.263678614470744
ENSMUSG00000025384	Faap100	-1.70669416869413
ENSMUSG00000025386	Pde6g	-4.55167551125366
ENSMUSG00000025389	Mip	1.81736902775622
ENSMUSG00000025393	Atp5b	6.24706328634145
ENSMUSG00000025395	Prim1	0.231579360152364
ENSMUSG00000025400	Tac2	3.44365131406388
ENSMUSG00000025401	Myo1a	4.96674099737557
ENSMUSG00000025402	Nab2	-6.31344650027862
ENSMUSG00000025403	Shmt2	4.6933994134049
ENSMUSG00000025404	R3hdm2	2.76674448250448
ENSMUSG00000025407	Gli1	1.02366225729822
ENSMUSG00000025408	Ddit3	-5.02728752518507
ENSMUSG00000025409	Mbd6	-1.19613502361098
ENSMUSG00000025410	Dctn2	3.73500322954277
ENSMUSG00000025413	Ttc4	-3.16587432003607
ENSMUSG00000025417	Pip4k2c	0.276042924227
ENSMUSG00000025420	Katnal2	2.34914209403949
ENSMUSG00000025421	Hdhd2	1.6351845967354
ENSMUSG00000025422	Agap2	0.804814812977179
ENSMUSG00000025423	Pias2	0.500941083212787
ENSMUSG00000025428	Atp5a1	6.22052482839824
ENSMUSG00000025429	Pstpip2	-0.610850799160922
ENSMUSG00000025431	Crisp1	3.09892422891959
ENSMUSG00000025432	Avil	3.61204111399147
ENSMUSG00000025437	Usp33	-2.22023982441741
ENSMUSG00000025439	Clns1a	1.67176475718943
ENSMUSG00000025451	Paip1	0.333243328986281
ENSMUSG00000025453	Nnt	9.86998905991219
ENSMUSG00000025464	Paox	3.99790058870258
ENSMUSG00000025465	Echs1	3.63944259559668
ENSMUSG00000025466	Fuom	3.93148353574292
ENSMUSG00000025468	Caly	2.15666505001984
ENSMUSG00000025469	Msx3	2.00226725015395
ENSMUSG00000025470	Zfp511	-0.407496445366601
ENSMUSG00000025473	Adam8	0.487086980002508
ENSMUSG00000025474	Tubgcp2	1.87079563444709
ENSMUSG00000025477	Inpp5a	3.19452975602018
ENSMUSG00000025478	Dpysl4	3.6287482816867
ENSMUSG00000025480	Syce1	2.42342552888558
ENSMUSG00000025482	Odf3	3.78631986893237
ENSMUSG00000025484	Bet1l	-8.42197939848621
ENSMUSG00000025485	Ric8a	0.384223573292774
ENSMUSG00000025486	Sirt3	3.67872844808399
ENSMUSG00000025487	Psmd13	5.53979762035298
ENSMUSG00000025489	Ifitm5	2.94317033149333
ENSMUSG00000025491	Ifitm1	3.09648297057174
ENSMUSG00000025492	Ifitm3	6.41638058360308
ENSMUSG00000025494	Sigirr	2.28447821806158
ENSMUSG00000025495	Ptdss2	4.48462719528229
ENSMUSG00000025496	Drd4	-1.04332006555844
ENSMUSG00000025498	Irf7	0.800661835655276
ENSMUSG00000025499	Hras	2.43507042212165
ENSMUSG00000025503	Taldo1	5.65904637239071
ENSMUSG00000025504	Eps8l2	3.60024687919012
ENSMUSG00000025505	Tmem80	3.83735949622152
ENSMUSG00000025507	Pidd1	-1.78039343436843
ENSMUSG00000025508	Rplp2	8.13168863519834
ENSMUSG00000025509	Pnpla2	2.77825960282973
ENSMUSG00000025510	Cd151	0.686139519156692
ENSMUSG00000025511	Tspan4	3.31372428844615
ENSMUSG00000025512	Chid1	4.7527586226379
ENSMUSG00000025515	Muc2	2.62749052992628
ENSMUSG00000025519	Tktl2	-1.79376154508883
ENSMUSG00000025521	Tmem192	1.12757241758594
ENSMUSG00000025525	Apool	5.71493181080351
ENSMUSG00000025531	Chm	1.54647276440363
ENSMUSG00000025532	Crcp	-0.0160731739675434
ENSMUSG00000025533	Asl	6.20022073291606
ENSMUSG00000025534	Gusb	5.5619208771929
ENSMUSG00000025537	Phkg1	-0.716088002281033
ENSMUSG00000025538	Sumf2	3.28266255017735
ENSMUSG00000025544	Tm9sf2	2.82724783502956
ENSMUSG00000025545	Clybl	10.9740775682345
ENSMUSG00000025551	Fgf14	-2.1323334117985
ENSMUSG00000025555	Farp1	1.12981843413809
ENSMUSG00000025557	Slc15a1	0.0509396646451613
ENSMUSG00000025558	Dock9	2.07491998289482
ENSMUSG00000025571	Tnrc6c	-3.5740823903453
ENSMUSG00000025572	Tmc6	3.90535772411182
ENSMUSG00000025574	Tk1	-0.739876891906777
ENSMUSG00000025575	Cant1	-0.712267262177049
ENSMUSG00000025577	Cbx2	-8.11492734733561
ENSMUSG00000025578	Cbx8	-7.57565544993161
ENSMUSG00000025579	Gaa	7.12850228087635
ENSMUSG00000025580	Eif4a3	-0.73461876657628
ENSMUSG00000025582	Nptx1	1.78262542277234
ENSMUSG00000025583	Rptor	-0.366297013083907
ENSMUSG00000025584	Pde8a	-0.0669240823151554
ENSMUSG00000025586	Cpeb1	1.67755791646373
ENSMUSG00000025588	Nat1	-5.44620882775219
ENSMUSG00000025591	Tma16	-1.87183561517891
ENSMUSG00000025592	Dach2	1.19427756911259
ENSMUSG00000025602	Zfp202	-7.11470446807035
ENSMUSG00000025607	Copg2	6.70118991979914
ENSMUSG00000025608	Podxl	-0.194386751685066
ENSMUSG00000025609	Mkln1	1.09376517171748
ENSMUSG00000025612	Bach1	-7.37729484300246
ENSMUSG00000025613	Cct8	3.76604254565693
ENSMUSG00000025616	Usp16	-2.40795027599229
ENSMUSG00000025626	Phf6	-1.8835952078064
ENSMUSG00000025630	Hprt	5.71473643259947
ENSMUSG00000025645	Ccdc51	-4.55129515782034
ENSMUSG00000025646	Atrip	-4.99788151655408
ENSMUSG00000025647	Shisa5	5.34515776259035
ENSMUSG00000025648	Pfkfb4	-3.62005477255762
ENSMUSG00000025650	Col7a1	1.46960962112284
ENSMUSG00000025651	Uqcrc1	6.18145674085073
ENSMUSG00000025652	Tmem89	5.1152022375086
ENSMUSG00000025656	Arhgef9	4.14428007939983
ENSMUSG00000025658	Cnksr2	-3.4040188477327
ENSMUSG00000025665	Rps6ka6	3.0989352145182
ENSMUSG00000025666	Tmem47	1.12427451278005
ENSMUSG00000025701	Alox5	1.71692881625744
ENSMUSG00000025702	Marchf8	0.419899247323089
ENSMUSG00000025722	Wdr73	-4.10712714335419
ENSMUSG00000025723	Nmb	2.14777570185986
ENSMUSG00000025724	Sec11a	1.03383263467652
ENSMUSG00000025726	Slc28a1	-1.54107258470775
ENSMUSG00000025728	Pigq	2.62438544343297
ENSMUSG00000025730	Rab40c	-5.52650603570162
ENSMUSG00000025731	Mettl26	3.47889272575575
ENSMUSG00000025732	Mcrip2	1.35837173383643
ENSMUSG00000025733	Rhot2	1.85347178810968
ENSMUSG00000025735	Rhbdl1	0.748605264944453
ENSMUSG00000025736	Jmjd8	3.56424609133409
ENSMUSG00000025737	Wdr24	-1.87684108123967
ENSMUSG00000025738	Fbxl16	-0.895696636416601
ENSMUSG00000025739	Gng13	2.17759817017822
ENSMUSG00000025742	Prps2	2.0655777646475
ENSMUSG00000025743	Sdc3	4.10921773258358
ENSMUSG00000025745	Hadha	6.96466225775919
ENSMUSG00000025746	Il6	-7.25305453507141
ENSMUSG00000025747	Tyms	1.37541720412447
ENSMUSG00000025757	Hspa4l	1.81785997045167
ENSMUSG00000025758	Plk4	-4.74565322255837
ENSMUSG00000025759	Mfsd8	-0.960045478810897
ENSMUSG00000025762	Larp1b	0.071262242837559
ENSMUSG00000025764	Jade1	-6.41436216755159
ENSMUSG00000025766	D3Ertd751e	2.36361635744149
ENSMUSG00000025776	Crispld1	1.90816990561329
ENSMUSG00000025779	Ly96	-1.76281074828484
ENSMUSG00000025780	Itih5	1.87373023550531
ENSMUSG00000025781	Atp5c1	5.63603686490305
ENSMUSG00000025782	Taf3	-4.49672841010393
ENSMUSG00000025785	Exosc7	-1.80973425027892
ENSMUSG00000025786	Zdhhc3	2.07262468875407
ENSMUSG00000025790	Slco3a1	-0.725473976734086
ENSMUSG00000025791	Pgm1	4.92098711581739
ENSMUSG00000025792	Slc25a10	5.17005804299974
ENSMUSG00000025793	Hgs	0.676705798247351
ENSMUSG00000025794	Rpl14	6.90617547376818
ENSMUSG00000025795	Rassf3	-0.935934651284771
ENSMUSG00000025809	Itgb1	4.6470908608677
ENSMUSG00000025810	Nrp1	0.131858173122865
ENSMUSG00000025812	Pard3	-0.527812618569683
ENSMUSG00000025813	Homer2	5.4079421766354
ENSMUSG00000025815	Dhtkd1	3.23070860150297
ENSMUSG00000025816	Sec61a2	0.801399956681977
ENSMUSG00000025817	Nudt5	3.18587448840618
ENSMUSG00000025821	Zfp282	-7.07282763516742
ENSMUSG00000025823	Pdia4	6.43538347439537
ENSMUSG00000025825	Iscu	3.62162715681719
ENSMUSG00000025838	Pramel6	-2.72740649459654
ENSMUSG00000025854	Fam20c	-1.83384945674607
ENSMUSG00000025855	Prkar1b	4.31957209491469
ENSMUSG00000025856	Pdgfa	-2.44529193555929
ENSMUSG00000025857	Dnaaf5	1.03025056225238
ENSMUSG00000025858	Get4	2.87731867032381
ENSMUSG00000025860	Xiap	-1.12661015579639
ENSMUSG00000025862	Stag2	1.0607422593644
ENSMUSG00000025867	Cplx2	1.11147237108953
ENSMUSG00000025868	Higd2a	6.46758716711855
ENSMUSG00000025869	Nop16	1.35533186410936
ENSMUSG00000025870	Arl10	-3.09133744113885
ENSMUSG00000025871	4833439L19Rik	3.52887175675329
ENSMUSG00000025872	Thoc3	0.749903112968421
ENSMUSG00000025873	Faf2	-1.90568140430034
ENSMUSG00000025875	Tspan17	6.47006752178831
ENSMUSG00000025876	Unc5a	-1.0139697076681
ENSMUSG00000025877	Hk3	0.583590128677687
ENSMUSG00000025878	Uimc1	-0.606638299445393
ENSMUSG00000025880	Smad7	-10.4237367408888
ENSMUSG00000025885	Myo5b	0.838246964247201
ENSMUSG00000025887	Casp12	10.0136445225571
ENSMUSG00000025888	Casp1	2.46413339498195
ENSMUSG00000025889	Snca	0.883975957542584
ENSMUSG00000025892	Gria4	0.234058372434761
ENSMUSG00000025893	Kbtbd3	-2.63995318551757
ENSMUSG00000025894	Aasdhppt	0.186914881771988
ENSMUSG00000025898	Cwf19l2	-2.04759099643819
ENSMUSG00000025899	Alkbh8	-2.46777812801869
ENSMUSG00000025902	Sox17	-3.73504837043019
ENSMUSG00000025903	Lypla1	4.42005198440755
ENSMUSG00000025907	Rb1cc1	-2.74358082878027
ENSMUSG00000025911	Adhfe1	4.7376121920876
ENSMUSG00000025912	Mybl1	-2.90600888980364
ENSMUSG00000025915	Sgk3	1.90333116778942
ENSMUSG00000025917	Cops5	2.75889175199271
ENSMUSG00000025920	Stau2	2.80152543427355
ENSMUSG00000025921	Rdh10	-2.82871142579585
ENSMUSG00000025925	Terf1	-3.07905980984545
ENSMUSG00000025930	Msc	-4.94701610053131
ENSMUSG00000025931	Paqr8	-4.33903932273208
ENSMUSG00000025932	Eya1	-5.04312802242978
ENSMUSG00000025933	Tmem14a	5.85846554997007
ENSMUSG00000025934	Gsta3	4.39678200680023
ENSMUSG00000025935	Tram1	3.8005682705922
ENSMUSG00000025937	Lactb2	-0.314761291916581
ENSMUSG00000025939	Ube2w	-1.45384255084279
ENSMUSG00000025940	Tmem70	-2.15581667381201
ENSMUSG00000025945	Crygf	3.90506136085259
ENSMUSG00000025949	Pikfyve	-3.94436566466725
ENSMUSG00000025950	Idh1	4.68999047127745
ENSMUSG00000025952	Crygc	2.05989568444712
ENSMUSG00000025956	Mettl21a	-3.12387458571717
ENSMUSG00000025958	Creb1	-3.71248559745756
ENSMUSG00000025959	Klf7	-6.78372201125257
ENSMUSG00000025962	Fastkd2	-2.6091961296464
ENSMUSG00000025963	Mdh1b	-1.09423041728665
ENSMUSG00000025964	Adam23	4.14237502062234
ENSMUSG00000025967	Eef1b2	6.69922767791519
ENSMUSG00000025968	Ndufs1	3.79780128944669
